      0.63       0.68
      1.46       0.85
     -0.00      -1.28
      0.33       1.05
      0.43      -0.44
     -0.51      -1.35
      0.09       0.10
      0.45       0.72
      0.49      -0.95
     -0.77      -0.60
      1.16      -0.52
     -1.20      -2.27
      0.52      -0.94
      1.65       2.50
      1.96       0.75
      0.04       0.59
     -0.37       0.55
     -0.21       2.16
      0.21      -1.43
     -0.54      -0.99
      0.53       1.81
     -0.24       0.03
     -0.46      -0.17
     -0.83       0.18
     -0.21      -0.55
