      0.42       1.78
     -0.35       0.84
     -0.00      -1.28
      0.24       0.25
     -1.05      -0.72
     -0.55      -0.31
      0.24       0.30
      0.31       1.30
      2.26      -0.76
     -0.20       1.01
     -0.24      -0.72
      0.63       1.74
      2.32      -0.97
      0.63      -0.63
      0.65       1.74
      1.40      -1.07
     -1.69       1.53
     -0.72      -0.28
      0.04      -0.39
     -1.70       0.63
      0.63       0.20
     -0.01      -0.71
     -1.27      -0.48
     -0.31      -0.13
     -0.41       1.33
