      1.06       0.74
     -0.09      -0.02
     -0.38      -0.56
      1.10       0.87
      0.88      -0.25
     -0.84      -0.64
     -0.93      -0.71
     -1.19       1.70
      0.81      -0.33
     -0.97       0.83
      1.98       0.42
     -1.65       0.92
     -0.70       0.94
     -0.44       1.44
      0.45      -0.20
      1.14      -0.21
      0.89       0.60
      0.10      -0.96
      2.13       0.38
      0.22       0.21
      0.24       1.41
      0.76       0.72
     -1.13       0.33
     -0.07       2.75
     -1.45      -0.51
