      0.92      -0.02
     -0.59       0.30
     -0.37       1.03
     -0.86       0.84
      0.57      -2.17
     -0.69       1.14
      0.53       0.80
      1.30       0.73
     -1.70       1.51
      0.24       0.90
     -2.25      -0.88
      0.40       0.23
      0.18      -1.61
     -0.54       0.98
     -1.82      -1.37
      0.03       0.15
     -1.69       0.56
     -0.24       0.50
      0.41       0.90
      0.33       0.23
     -0.86      -0.75
      0.22       2.19
     -0.72      -0.06
     -0.74      -0.68
     -0.15       0.98
