     -0.01       0.58
      0.01      -1.21
     -0.74      -0.40
     -2.54      -2.81
     -1.46       0.81
      0.58       0.45
     -0.28      -0.73
     -0.20       0.11
      0.04       0.35
     -0.54       0.01
     -0.33      -0.81
     -1.49       0.31
      0.44      -1.01
     -0.38      -0.09
      0.24      -0.88
     -0.57      -0.73
      0.49       1.23
      0.07      -2.02
      0.51       1.42
     -1.10       2.33
      0.46       1.12
      0.07      -0.37
      0.36      -0.34
      1.66       0.83
      0.23       0.91
