      0.42       1.78
     -0.35       0.84
     -0.00       1.28
      0.33       0.53
      0.94       0.81
     -0.55       0.31
     -0.23      -0.22
      0.31       1.30
      1.28       0.85
     -1.69      -1.21
      0.97      -1.65
      0.63      -1.74
     -2.32      -0.97
      0.65       1.32
      0.65       1.74
     -1.40      -1.07
      0.15      -1.50
     -0.72      -0.28
      0.43       0.13
     -1.10       1.04
      0.63       0.20
      0.01      -0.71
     -1.27      -0.48
     -0.92      -0.53
     -0.52       0.17
